CIRCUITO,NODO1_ID,NODO2_ID,geometry
NSA23L12,19061204,19061205,"LINESTRING Z (-74.85915035099998 5.589277928000001 10, -74.85687873900002 5.592064189999974 10)"
NSA23L14,19057875,19057878,"LINESTRING Z (-74.93031336600001 5.570526631999996 10, -74.92522449 5.565398760999983 10)"
NSA23L12,19061226,19061227,"LINESTRING Z (-74.837166105 5.633224824000024 10, -74.83502198000002 5.63608095699999 10)"
NSA23L14,19058243,19058244,"LINESTRING Z (-74.90907403900002 5.679166703000021 10, -74.90211926699999 5.686297302000014 10)"
NSA23L13,84375165,58014927,"LINESTRING Z (-74.88501944000001 5.582851860999995 10, -74.88498747 5.583548721999989 10)"
FLR23L15,19057286,19057287,"LINESTRING Z (-75.01271511300001 5.495835322999994 10, -75.01252177499998 5.493322352999996 10)"
NSA23L13,19057750,19057756,"LINESTRING Z (-74.88693062499999 5.574164462999988 11, -74.88717175 5.574321691000023 10)"
NSA23L14,19058145,19058146,"LINESTRING Z (-74.94944611699998 5.6762347439999985 10, -74.949949849 5.679080434000014 10)"
NSA23L12,19102414,19061452,"LINESTRING Z (-74.76880610199999 5.655055557000026 12, -74.77294254899999 5.6559457769999995 12)"
NSA23L12,19061013,19061015,"LINESTRING Z (-74.800424367 5.6088670870000215 10, -74.799975136 5.610976089000019 10)"
NSA23L12,19061058,19061061,"LINESTRING Z (-74.78255705200002 5.642334730000016 10, -74.782178408 5.64297747400002 10)"
NSA23L14,19058064,19058065,"LINESTRING Z (-74.94281899200001 5.691714353999998 10, -74.94272709 5.696316351999997 10)"
NSA23L14,19058246,19058256,"LINESTRING Z (-74.95843730600001 5.707206762999988 10, -74.96100319200002 5.706670417999987 12)"
NSA23L14,19058044,19058018,"LINESTRING Z (-74.932385958 5.661556745999974 10, -74.93243099300003 5.661574986000005 10)"
NSA23L12,19061134,19061196,"LINESTRING Z (-74.86964473799998 5.593668510999976 10, -74.86960691600001 5.593653007 10)"
NSA23L14,19058208,19058269,"LINESTRING Z (-74.97455542900002 5.6752008529999785 10, -74.97528714499998 5.677903712999978 12)"
NSA23L14,19057963,19057964,"LINESTRING Z (-74.94276561200002 5.637345412000002 10, -74.942568741 5.638638731000015 10)"
FLR23L15,19057492,19057493,"LINESTRING Z (-74.99374908300001 5.601978480000014 10, -74.99381228700003 5.601960631999987 10)"
FLR23L15,19100303,19057300,"LINESTRING Z (-75.03264305099998 5.521763016000023 10, -75.032058586 5.522558979999985 10)"
FLR23L15,19057356,19057357,"LINESTRING Z (-75.00726335399997 5.511974581000004 10, -75.00726267200002 5.511911320000024 10)"
NSA23L12,19061440,19061441,"LINESTRING Z (-74.777361719 5.644882983999992 10, -74.77650634999998 5.644965429000024 10)"
NSA23L14,19058196,19057892,"LINESTRING Z (-74.93537024900002 5.5931374539999865 10, -74.936997953 5.593972065000003 10)"
NSA23L14,19102538,19057820,"LINESTRING Z (-74.88743259099999 5.5736258869999915 10, -74.88800626800003 5.573157948000016 10)"
NSA23L12,19061174,19061173,"LINESTRING Z (-74.845378402 5.574495034999984 10, -74.84614485200001 5.573580788000015 10)"
NSA23L14,19058284,19058285,"LINESTRING Z (-74.984127537 5.690704025999992 12, -74.98553683400002 5.691657116999977 12)"
NSA23L13,19057822,19057786,"LINESTRING Z (-74.89080564099999 5.571857474000012 10, -74.891823525 5.570982027000014 10)"
NSA23L14,19057918,19058118,"LINESTRING Z (-74.948996996 5.609577865000006 10, -74.94922876300001 5.609590458000014 10)"
FLR23L15,19100270,19057411,"LINESTRING Z (-74.984481372 5.525264779999986 10, -74.98241571599999 5.525873793000017 10)"
NSA23L14,19057912,70774038,"LINESTRING Z (-74.95095049000003 5.596208004000005 10, -74.95109795799999 5.596084738000002 10)"
NSA23L12,19063069,19063070,"LINESTRING Z (-74.834959739 5.71432491500002 10, -74.83618780299997 5.7167875000000095 10)"
NSA23L14,19058265,19058266,"LINESTRING Z (-74.97703091400001 5.709630128000015 12, -74.98045739000003 5.709368852000011 12)"
NSA23L12,19061278,19061279,"LINESTRING Z (-74.85304472500002 5.660731100000021 10, -74.84978034900001 5.66307694599999 10)"
NSA23L12,19060831,19060832,"LINESTRING Z (-74.82313767 5.57842111299999 10, -74.823074228 5.57850219300002 10)"
NSA23L12,19061276,19061277,"LINESTRING Z (-74.85904540400003 5.658722829999988 10, -74.85433104499998 5.659777317000021 10)"
NSA23L12,19061460,19061461,"LINESTRING Z (-74.85721745199999 5.566814034000004 10, -74.85817817499998 5.567713142000002 10)"
FLR23L15,19100288,19057312,"LINESTRING Z (-75.02278975899998 5.522022645999982 10, -75.02079792199999 5.523454441000013 10)"
FLR23L15,19057486,19057487,"LINESTRING Z (-74.98621730000002 5.586537376000024 10, -74.98595634200001 5.587378681000018 10)"
FLR23L15,19057400,19057401,"LINESTRING Z (-74.98415950399999 5.545184538000001 10, -74.98416830000002 5.545247827000026 10)"
NSA23L12,19063097,19063098,"LINESTRING Z (-74.86435766199997 5.721020223999972 10, -74.86806494000001 5.720662257000015 10)"
NSA23L12,19061489,19061490,"LINESTRING Z (-74.855193815 5.546130855999991 10, -74.85408161800001 5.544509203000018 10)"
NSA23L12,19061595,19105082,"LINESTRING Z (-74.85249689 5.558477559999972 10, -74.85302901 5.558710894000001 10)"
NSA23L14,19058003,19058004,"LINESTRING Z (-74.93227412800002 5.641014448000021 10, -74.93108883399998 5.639062690000003 10)"
NSA23L14,19058012,19058013,"LINESTRING Z (-74.93494759700002 5.654527664 10, -74.93424660900001 5.656508594000002 10)"
FLR23L15,19100299,19057535,"LINESTRING Z (-74.95702075999998 5.591718012999991 10, -74.95826071300002 5.594039516999999 10)"
NSA23L14,19057888,19057889,"LINESTRING Z (-74.93558773299998 5.592364718999988 10, -74.93535459100002 5.5929792570000245 10)"
NSA23L12,19061199,19061200,"LINESTRING Z (-74.86923145200001 5.586761493999973 10, -74.86546332199998 5.586748183999987 10)"
NSA23L13,58014920,58014921,"LINESTRING Z (-74.88515094000002 5.579934138999988 10, -74.88501944000001 5.582851860999995 10)"
NSA23L12,19063087,19063088,"LINESTRING Z (-74.85466801199999 5.71636885800001 10, -74.85611372699998 5.7180949350000105 10)"
NSA23L12,19061049,19061051,"LINESTRING Z (-74.78321865200002 5.629838328999995 10, -74.782813024 5.632988364000028 10)"
NSA23L12,19061266,19061267,"LINESTRING Z (-74.86734439600002 5.646038901999987 10, -74.87131434999998 5.6450238950000085 10)"
FLR23L15,19100281,19057426,"LINESTRING Z (-74.98108396100002 5.552322679999975 10, -74.980118549 5.552677104999987 10)"
NSA23L12,19061254,19061255,"LINESTRING Z (-74.866574243 5.636017573000004 10, -74.86411699199999 5.638694661999978 10)"
NSA23L14,19057937,19057938,"LINESTRING Z (-74.94264694200001 5.624416290999989 10, -74.94271078600002 5.624470744999996 10)"
FLR23L15,19057418,19057419,"LINESTRING Z (-74.976388418 5.532510781999974 10, -74.97656879700003 5.532510519000027 10)"
NSA23L14,19058279,19058294,"LINESTRING Z (-74.96755336799998 5.690498895000019 12, -74.96935346700002 5.686943204999977 12)"
NSA23L14,19058192,19058120,"LINESTRING Z (-74.95239278899999 5.609388722999995 10, -74.95278520400001 5.609375693000004 10)"
NSA23L14,19102576,19058176,"LINESTRING Z (-74.93878035 5.68144374100001 10, -74.93876813499998 5.684501673999989 10)"
FLR23L15,19057319,19057322,"LINESTRING Z (-75.01509328499998 5.521926328000006 10, -75.01505686500002 5.522025609000025 10)"
FLR23L15,19057342,19057343,"LINESTRING Z (-75.011555719 5.544834637000008 10, -75.011213054 5.545332282000004 10)"
NSA23L12,19061158,19061157,"LINESTRING Z (-74.852445128 5.560488799999973 10, -74.85302901 5.558710894000001 10)"
NSA23L12,19061021,19061023,"LINESTRING Z (-74.79494749600002 5.610853433999978 10, -74.79388288299998 5.611641700999996 10)"
NSA23L14,19057950,19057951,"LINESTRING Z (-74.94236792800001 5.6309089779999795 10, -74.94132019800003 5.63054818400002 10)"
NSA23L12,19061428,19061414,"LINESTRING Z (-74.80441308500002 5.670233793000023 10, -74.805042464 5.6718988540000055 10)"
NSA23L12,19061602,19061603,"LINESTRING Z (-74.84462603700001 5.639406166000015 10, -74.84412303200003 5.641210532999992 10)"
NSA23L12,19102408,19061197,"LINESTRING Z (-74.86960691600001 5.593653007 10, -74.86841667300001 5.593814780999992 10)"
NSA23L14,19057945,19057946,"LINESTRING Z (-74.94308858900001 5.63018417699999 10, -74.94317057299997 5.630211588000009 10)"
NSA23L12,19060992,19060993,"LINESTRING Z (-74.814710505 5.587129968999989 10, -74.81334733099999 5.591224268000019 10)"
NSA23L14,19058101,19058102,"LINESTRING Z (-74.92153216000003 5.614799538999989 10, -74.92196142799997 5.616289438000024 10)"
FLR23L15,19057538,84363865,"LINESTRING Z (-74.95331306100002 5.592383230999985 10, -74.95104233 5.592785075999984 10)"
FLR23L15,19057403,19057404,"LINESTRING Z (-74.985163661 5.547135545999993 10, -74.986617378 5.547440724000012 10)"
NSA23L12,19061468,19061469,"LINESTRING Z (-74.82871608599999 5.552286150999976 10, -74.827104669 5.551532728999973 10)"
NSA23L12,19063112,19063113,"LINESTRING Z (-74.88219256000002 5.722686515000021 10, -74.88426747699998 5.721029090999991 10)"
NSA23L14,19058283,19058284,"LINESTRING Z (-74.98402959999999 5.690097298000012 12, -74.984127537 5.690704025999992 12)"
NSA23L12,19061413,19061428,"LINESTRING Z (-74.80374638699999 5.668884837999997 10, -74.80441308500002 5.670233793000023 10)"
NSA23L12,19061240,19061243,"LINESTRING Z (-74.87369760399997 5.616560769999978 10, -74.870128314 5.619014143000015 10)"
NSA23L14,19102548,19057942,"LINESTRING Z (-74.94271078600002 5.624470744999996 10, -74.94384903100001 5.625237609999999 10)"
FLR23L15,19100301,19057432,"LINESTRING Z (-74.97523482000003 5.53355224400002 10, -74.97414815799999 5.536573909000026 10)"
NSA23L13,19057804,58014920,"LINESTRING Z (-74.88520971000003 5.5795201799999745 10, -74.88515094000002 5.579934138999988 10)"
NSA23T11,19081260,19104982,"LINESTRING Z (-74.88702664200002 5.574294040999973 10, -74.88691666900002 5.574279175000015 10)"
NSA23L14,19102560,19057969,"LINESTRING Z (-74.94168437899998 5.644887906000008 10, -74.94310312200002 5.645672988999991 10)"
NSA23L12,19061170,19061169,"LINESTRING Z (-74.84826003299997 5.569689756999992 10, -74.84893563700001 5.568468834999976 10)"
NSA23L14,19058166,19058177,"LINESTRING Z (-74.932020588 5.691741051999998 10, -74.93009653799999 5.6943671160000235 10)"
NSA23L12,92003127,19061226,"LINESTRING Z (-74.83951906599998 5.630236647999993 10, -74.837166105 5.633224824000024 10)"
NSA23L12,19061017,19061019,"LINESTRING Z (-74.79802177300002 5.608616454000014 10, -74.79611967800003 5.610002334000001 10)"
NSA23L14,58015933,58016818,"LINESTRING Z (-74.97954134899999 5.635722322999982 10, -74.96907331199998 5.6369241180000245 10)"
NSA23L14,84317817,19057587,"LINESTRING Z (-74.98205501899997 5.632078155999977 10, -74.98213600999998 5.624844455000016 10)"
NSA23L14,19057872,19057873,"LINESTRING Z (-74.925892401 5.57144664499998 10, -74.92608152899999 5.5712747399999785 10)"
NSA23L12,19061492,19061493,"LINESTRING Z (-74.85313324600003 5.5424905790000025 10, -74.85197098399999 5.539793442000018 10)"
FLR23L15,19100292,19057389,"LINESTRING Z (-74.99089380800001 5.5293693799999915 10, -74.98867940100001 5.526876420999997 10)"
NSA23L14,19102552,19058017,"LINESTRING Z (-74.93640515599998 5.651388328999985 10, -74.93917458200002 5.650127110000028 10)"
NSA23L12,19061182,19061480,"LINESTRING Z (-74.86646807300002 5.600400213 10, -74.86724108700002 5.600863077999975 10)"
NSA23L12,19061207,19061208,"LINESTRING Z (-74.85131121699999 5.599447208000015 10, -74.85038556 5.602136432999998 10)"
NSA23L12,19102422,19061329,"LINESTRING Z (-74.87168892900002 5.604111226999976 10, -74.87910899299999 5.606571756999983 9)"
NSA23L14,19057982,19057983,"LINESTRING Z (-74.96584819399999 5.65242899499998 10, -74.96753866300003 5.653674093999996 10)"
NSA23L12,19061242,19061331,"LINESTRING Z (-74.88165701899999 5.620270375000018 10, -74.88406174599999 5.614959782000028 10)"
NSA23L12,19102416,19061103,"LINESTRING Z (-74.85926503500002 5.578952774000015 10, -74.86003932300002 5.578110821999985 10)"
NSA23L12,19063092,19063095,"LINESTRING Z (-74.862510483 5.728174200000012 10, -74.86014620200001 5.730457493000017 10)"
NSA23L12,19061164,19061165,"LINESTRING Z (-74.857936601 5.564080608999973 10, -74.859757661 5.562830550000001 10)"
FLR23L15,19100267,19057520,"LINESTRING Z (-75.006666086 5.620538474 10, -75.00749379500002 5.624461661999987 10)"
NSA23L12,19061160,19061161,"LINESTRING Z (-74.85151056000001 5.5636641629999986 10, -74.85156463999999 5.563672499999996 10)"
NSA23L14,19057808,19057809,"LINESTRING Z (-74.92617668600002 5.586952567000026 10, -74.92439377300002 5.590337422999994 10)"
NSA23L12,19061147,19061462,"LINESTRING Z (-74.84130658599997 5.548241625000003 10, -74.841263948 5.548308329999998 10)"
FLR23L15,19057494,0,"LINESTRING Z (-74.99509372099999 5.601542272000017 10, -74.99771056200001 5.601763958999982 10)"
NSA23L14,19058014,19058015,"LINESTRING Z (-74.93394976799999 5.657259337000028 10, -74.93401287799998 5.657268606999992 10)"
FLR23L15,19057295,19057296,"LINESTRING Z (-75.03605377100001 5.521585897000023 10, -75.03345526999999 5.521616704999985 10)"
FLR23L15,84367988,84367998,"LINESTRING Z (-74.94356915899999 5.594121305999977 9, -74.94167335899999 5.5938351560000115 10)"
NSA23L12,19061129,19061130,"LINESTRING Z (-74.839970236 5.5438983629999825 10, -74.83901121000002 5.540894768999976 10)"
NSA23L14,19058080,58007806,"LINESTRING Z (-74.91673923000002 5.660724065000011 10, -74.91687999999999 5.66102833299999 10)"
NSA23L12,57998562,57998659,"LINESTRING Z (-74.88125732999998 5.693321265000009 10, -74.87662365 5.688406405000023 10)"
NSA23L12,19061058,19061110,"LINESTRING Z (-74.78255705200002 5.642334730000016 10, -74.78258902900001 5.642917656000009 10)"
NSA23L14,19057881,19057882,"LINESTRING Z (-74.926931045 5.585981768000011 10, -74.92684231700002 5.585966412999994 10)"
NSA23L14,19057896,19057902,"LINESTRING Z (-74.94024686199998 5.593713745999992 10, -74.94060105599999 5.595277469999985 10)"
NSA23L13,19058116,19058117,"LINESTRING Z (-74.89957966100002 5.5764145809999945 10, -74.90028124000003 5.576932257999999 10)"
FLR23L15,19057472,19057473,"LINESTRING Z (-74.96496013000001 5.584128733999989 10, -74.96244708400002 5.587188549000018 10)"
NSA23L14,19058285,19058286,"LINESTRING Z (-74.98553683400002 5.691657116999977 12, -74.985990012 5.694560496000008 12)"
NSA23L12,84390303,84390304,"LINESTRING Z (-74.87881167500001 5.626186062999977 10, -74.87753579999998 5.63131734000001 10)"
NSA23L12,19063070,19063071,"LINESTRING Z (-74.83618780299997 5.7167875000000095 10, -74.83627546000002 5.71744204700002 10)"
NSA23L14,19057907,19057909,"LINESTRING Z (-74.94779557200002 5.596406176000016 10, -74.94929338100002 5.596258907999982 16)"
NSA23L12,19102341,19061117,"LINESTRING Z (-74.88440408299999 5.576188197000022 10, -74.87539036200002 5.57790928899999 10)"
NSA23L12,19063065,19063077,"LINESTRING Z (-74.840830343 5.70230559700002 10, -74.84241204400001 5.705930674000001 10)"
NSA23L12,19063120,19063121,"LINESTRING Z (-74.82207002899997 5.608912281000016 10, -74.81687818099999 5.608555157000012 10)"
NSA23L12,19061095,19061326,"LINESTRING Z (-74.83978130499997 5.580207987999984 10, -74.83965628700003 5.5803547979999735 9)"
FLR23L15,19057306,19057307,"LINESTRING Z (-75.03211042999999 5.527152742999988 10, -75.02944189700003 5.528395161999981 10)"
NSA23L14,19058205,19058206,"LINESTRING Z (-74.96997681699997 5.672835491000001 10, -74.97106569900001 5.672575591999987 10)"
NSA23L14,19102545,19058212,"LINESTRING Z (-74.94272709 5.696316351999997 10, -74.94302812400002 5.696390667000003 10)"
NSA23L12,19061242,84390302,"LINESTRING Z (-74.88165701999998 5.620270370000014 10, -74.88092300900001 5.621693025000013 10)"
NSA23L14,19057885,19057887,"LINESTRING Z (-74.93600154400002 5.591178825999975 10, -74.93601928700002 5.591260219999981 10)"
NSA23L14,19057959,19057960,"LINESTRING Z (-74.95011447500002 5.632651629999998 10, -74.950783172 5.633066149000001 10)"
NSA23L12,19102403,19063063,"LINESTRING Z (-74.83619947300002 5.697571671999981 10, -74.836202491 5.697723488000008 10)"
FLR23L15,19057310,19057311,"LINESTRING Z (-75.02298873900003 5.5218597639999984 10, -75.02278975899998 5.522022645999982 10)"
FLR23L15,19057496,19057497,"LINESTRING Z (-74.99390326899999 5.602502266999977 10, -74.99384054699999 5.602638501000001 10)"
FLR23L15,19057330,19057332,"LINESTRING Z (-75.01444187499999 5.526936009999986 10, -75.01445145100001 5.5270354510000175 10)"
NSA23L13,19057769,19057770,"LINESTRING Z (-74.88964814799999 5.574869487000001 10, -74.89005710100002 5.574521305000019 10)"
NSA23L13,19057789,19057790,"LINESTRING Z (-74.892854107 5.571790996999994 10, -74.89311622100001 5.57236939400002 10)"
NSA23L13,19057785,19057822,"LINESTRING Z (-74.89052471899998 5.572460055000022 10, -74.89080564099999 5.571857474000012 10)"
NSA23L14,19058286,19058287,"LINESTRING Z (-74.985990012 5.694560496000008 12, -74.990468378 5.69702485900001 12)"
FLR23L15,19057364,19057365,"LINESTRING Z (-75.002745302 5.519902323999986 10, -75.00016852800002 5.5163074299999835 10)"
NSA23L12,19061314,19061206,"LINESTRING Z (-74.85591286699997 5.5932370269999865 10, -74.852773211 5.59707266700002 10)"
NSA23L12,19061177,19061176,"LINESTRING Z (-74.84357858700002 5.578213749999975 10, -74.84418148399999 5.577146176999975 10)"
NSA23L13,19057780,19057781,"LINESTRING Z (-74.888665377 5.575030285000025 10, -74.889076171 5.574672170999975 10)"
NSA23L14,19102591,19057982,"LINESTRING Z (-74.96552329999997 5.6522217720000185 10, -74.96584819399999 5.65242899499998 10)"
NSA23L14,19057878,19057879,"LINESTRING Z (-74.92522449 5.565398760999983 10, -74.92475540499998 5.5649289520000025 10)"
FLR23L15,84363865,19057280,"LINESTRING Z (-74.95104233 5.592785075999984 10, -74.94972544000001 5.5930181219999895 10)"
NSA23L13,19057783,19057784,"LINESTRING Z (-74.890150151 5.573507776999975 10, -74.89026717799999 5.57308079500001 10)"
NSA23L12,19063106,19063107,"LINESTRING Z (-74.88088510900002 5.724877300000003 10, -74.88076944 5.725164208000024 10)"
NSA23L12,19057751,19105162,"LINESTRING Z (-74.88677478599999 5.5741132790000165 10, -74.887000091 5.574159301000009 10)"
NSA23L14,19057839,19057840,"LINESTRING Z (-74.89855608699997 5.596838393999974 10, -74.89884646500002 5.597823536000021 10)"
NSA23L14,19057832,19057833,"LINESTRING Z (-74.893490606 5.588635291999992 10, -74.89576778999998 5.590386889999991 10)"
NSA23L14,19058271,19058276,"LINESTRING Z (-74.978695813 5.681750448999992 12, -74.977663183 5.684648403999972 12)"
FLR23L15,19057284,19057565,"LINESTRING Z (-75.013973362 5.49840168999998 10, -75.01394915899999 5.498359132000019 10)"
NSA23L12,19061105,70790962,"LINESTRING Z (-74.86100663500002 5.578941283000006 10, -74.86318155499998 5.578821182000013 10)"
NSA23L14,58007643,58007645,"LINESTRING Z (-74.90413738400002 5.704305379999994 10, -74.904535667 5.7127228049999985 10)"
NSA23L14,19058153,19058154,"LINESTRING Z (-74.90465370700002 5.611072622999984 10, -74.90853638200002 5.6165107290000265 10)"
NSA23L12,70752068,19061612,"LINESTRING Z (-74.79045901699999 5.616320528000017 10, -74.79012610699999 5.616808956999989 10)"
FLR23L15,19057327,19057351,"LINESTRING Z (-75.00985443500002 5.5189954410000155 10, -75.010267301 5.517494021999994 10)"
FLR23L15,19057552,19057553,"LINESTRING Z (-74.951915714 5.517897772000026 10, -74.94398519399999 5.515024561000018 10)"
FLR23L15,19100264,19057278,"LINESTRING Z (-75.014523999 5.5100008559999765 10, -75.014514298 5.509937562999994 10)"
NSA23L14,70764547,19057866,"LINESTRING Z (-74.91696197200002 5.5804467350000095 10, -74.91741327699998 5.580355322000003 10)"
NSA23L14,19058198,19058200,"LINESTRING Z (-74.92574306300003 5.7230471369999805 10, -74.929211066 5.726873576999992 10)"
NSA23L12,19061136,19105061,"LINESTRING Z (-74.87357503700002 5.597108051000021 10, -74.87197994299999 5.596516491999978 10)"
FLR23L15,19057544,19057545,"LINESTRING Z (-74.97848841400003 5.511945849000028 10, -74.97597563599999 5.510210020999978 10)"
NSA23L14,19058197,91026468,"LINESTRING Z (-74.92283162000001 5.71299393999999 10, -74.91852051199999 5.70847268 10)"
NSA23L12,19061251,19061252,"LINESTRING Z (-74.86730407200002 5.626937193999993 10, -74.86848929899998 5.630026645999976 10)"
NSA23L14,19057966,84405741,"LINESTRING Z (-74.94163950699999 5.644825388000015 10, -74.94172059300001 5.644851893000009 10)"
FLR23L15,19057379,19057380,"LINESTRING Z (-74.995812312 5.5060153410000225 10, -74.992907688 5.506454297000005 10)"
FLR23L15,19057493,19057494,"LINESTRING Z (-74.99381228700003 5.601960631999987 10, -74.99509372099999 5.601542272000017 10)"
FLR23L15,19057580,19057581,"LINESTRING Z (-74.95946775300001 5.544490085999996 10, -74.960520842 5.545844855999974 10)"
NSA23L13,19057794,19057795,"LINESTRING Z (-74.89492741700002 5.575246070999981 10, -74.89508156199997 5.575024349999978 10)"
NSA23L12,19060834,19060835,"LINESTRING Z (-74.82382650699998 5.577292462999992 10, -74.82405495299997 5.576041864999979 10)"
NSA23L14,19058149,19058150,"LINESTRING Z (-74.89981294900002 5.617104422000011 10, -74.89916602599999 5.619097232999991 10)"
NSA23L14,19058160,19058159,"LINESTRING Z (-74.96141298700002 5.662260117000017 10, -74.96617559399999 5.666085611000028 10)"
NSA23L14,19102557,19057949,"LINESTRING Z (-74.942702118 5.631034910999972 10, -74.94264806299998 5.631016638999995 10)"
NSA23L13,19057772,19057805,"LINESTRING Z (-74.888975765 5.576208873999974 10, -74.88906970900001 5.576169463999975 11)"
NSA23L14,19058023,19058024,"LINESTRING Z (-74.93361738099998 5.66470151499999 10, -74.933862277 5.665316006000012 10)"
NSA23L14,91429330,19058028,"LINESTRING Z (-74.93367440899999 5.66660030700001 10, -74.93357458100002 5.666274620000024 10)"
NSA23L12,19063099,19063100,"LINESTRING Z (-74.870632968 5.7205068019999885 10, -74.87411478000001 5.721544918999996 10)"
FLR23L15,19057581,19057582,"LINESTRING Z (-74.960520842 5.545844855999974 10, -74.96121293499999 5.5472661069999845 10)"
FLR23L15,19057305,19057313,"LINESTRING Z (-75.034592347 5.5161630800000125 10, -75.03427210699999 5.513026079999975 10)"
NSA23L13,19102502,19057776,"LINESTRING Z (-74.88704034199998 5.574977235999995 10, -74.88666264800003 5.5754077619999975 10)"
FLR23L15,19057490,19057491,"LINESTRING Z (-74.98808445399999 5.5921044329999745 10, -74.99580599299998 5.595781960000011 10)"
NSA23L12,19061496,19061497,"LINESTRING Z (-74.85136659400001 5.542239946999985 10, -74.850383782 5.542670876999978 10)"
NSA23L12,19061424,19061425,"LINESTRING Z (-74.80855282700003 5.6898939000000155 10, -74.80885741999998 5.692723305000015 10)"
FLR23L15,19057512,19057513,"LINESTRING Z (-74.98706303 5.614222159000008 10, -74.98698191400001 5.614203793999991 10)"
FLR23L15,19057424,19057425,"LINESTRING Z (-74.98118342800001 5.552250738999987 10, -74.98108396100002 5.552322679999975 10)"
NSA23L14,19058045,19058046,"LINESTRING Z (-74.924854111 5.56481997100002 10, -74.92471717000001 5.56378930599999 10)"
NSA23L14,19057980,19057981,"LINESTRING Z (-74.96068892699998 5.654751573999988 10, -74.96552329999997 5.6522217720000185 10)"
NSA23L14,19057813,19058100,"LINESTRING Z (-74.91990280099998 5.61123042600002 10, -74.91989965200003 5.611350598999991 10)"
NSA23L14,19057984,19057985,"LINESTRING Z (-74.96782741099997 5.653899258000024 10, -74.968071183 5.6540890140000215 10)"
NSA23L13,19057776,19057777,"LINESTRING Z (-74.88666264800003 5.5754077619999975 10, -74.88653008699998 5.575887997999985 10)"
NSA23L12,19061492,19061496,"LINESTRING Z (-74.85313324600003 5.5424905790000025 10, -74.85136659400001 5.542239946999985 10)"
NSA23L12,19061056,19061608,"LINESTRING Z (-74.782598012 5.639035073999992 10, -74.78261294599997 5.640739256000018 10)"
NSA23L12,19102345,19063097,"LINESTRING Z (-74.86061007 5.721306622999975 10, -74.86435766199997 5.721020223999972 10)"
NSA23L12,19061426,19061427,"LINESTRING Z (-74.81124527399999 5.695669356999986 10, -74.81177158899999 5.696250627999973 10)"
NSA23L12,19102415,19061084,"LINESTRING Z (-74.82659488399997 5.579275630999973 10, -74.82733660500003 5.579412208000008 10)"
FLR23L15,19057385,19057386,"LINESTRING Z (-74.99089451999998 5.529423603999987 10, -74.99089380800001 5.5293693799999915 10)"
NSA23L12,19063067,19063068,"LINESTRING Z (-74.832852565 5.706668644999979 10, -74.83335902800002 5.710267835000025 10)"
FLR23L15,19057458,19057459,"LINESTRING Z (-74.97398932200002 5.569331799999986 10, -74.97359361999997 5.5702729230000045 10)"
FLR23L15,19057293,19057308,"LINESTRING Z (-75.042054458 5.521503510000002 10, -75.04172062499998 5.521540318999996 10)"
NSA23L12,19102426,19061420,"LINESTRING Z (-74.80850230099998 5.68208677299998 10, -74.81066827699999 5.684101247000001 10)"
NSA23L12,19061090,19061088,"LINESTRING Z (-74.83384403000002 5.580731082 10, -74.83229205800001 5.580688096000017 10)"
NSA23L14,58007640,58007643,"LINESTRING Z (-74.90428673999997 5.702511259999994 10, -74.90413738400002 5.704305379999994 10)"
NSA23L14,19058133,19058134,"LINESTRING Z (-74.97186045199999 5.653188284000009 10, -74.97677468500001 5.650268266000012 10)"
NSA23L12,19061439,19061440,"LINESTRING Z (-74.77882317500001 5.644805650000023 10, -74.777361719 5.644882983999992 10)"
NSA23L14,84368076,19057900,"LINESTRING Z (-74.94167238199998 5.593847270000026 10, -74.943568175 5.594133419000002 10)"
NSA23L14,19058156,19058157,"LINESTRING Z (-74.95562314099999 5.6670256290000225 10, -74.95969019799998 5.662456232000011 10)"
NSA23L12,19061171,19061170,"LINESTRING Z (-74.84769329699998 5.570739404999983 10, -74.84826003299997 5.569689756999992 10)"
NSA23L12,19061122,19061646,"LINESTRING Z (-74.87607816000002 5.580175446999988 10, -74.877156007 5.583293378999997 10)"
NSA23L12,19061139,19061140,"LINESTRING Z (-74.87243361100002 5.607073395999976 10, -74.87282374799997 5.60861915800001 10)"
NSA23L14,19057954,19057955,"LINESTRING Z (-74.94680897699999 5.631544281000004 10, -74.949698318 5.632245264999995 10)"
NSA23L12,19102399,19061463,"LINESTRING Z (-74.841263948 5.548308329999998 10, -74.84025784599999 5.54964907599998 10)"
NSA23L14,19058201,19058202,"LINESTRING Z (-74.96657137400001 5.668132975999981 10, -74.966744302 5.6694466469999725 10)"
NSA23L12,84265454,19063106,"LINESTRING Z (-74.88148778599998 5.723213333999979 10, -74.88088510900002 5.724877300000003 10)"
NSA23L12,19061097,19061179,"LINESTRING Z (-74.842606671 5.580032616999972 10, -74.842596991 5.579969328000004 10)"
NSA23L14,19057854,19057855,"LINESTRING Z (-74.90291450500001 5.574043990999996 10, -74.904699945 5.574240879000001 10)"
NSA23L12,19063083,19063084,"LINESTRING Z (-74.84704338 5.722195467000006 10, -74.847059979 5.723728041000015 10)"
FLR23L15,19057578,19057579,"LINESTRING Z (-74.951535272 5.527450000999977 10, -74.94837395600001 5.529035422999982 10)"
NSA23L12,19061209,19061212,"LINESTRING Z (-74.84975886699999 5.603760535999982 10, -74.84942578699997 5.604543596999974 10)"
